17,18,Drake,One Dance,"1,930,010"
18,19,Major Lazer,Cold Water (feat. Justin Bieber & MØ),"1,915,819"
19,20,Steve Aoki,Just Hold On,"1,870,908"
20,21,Ariana Grande,Side To Side,"1,856,328"
21,22,Machine Gun Kelly,Bad Things (with Camila Cabello),"1,769,495"
22,23,Shawn Mendes,Mercy,"1,632,041"
23,24,The Chainsmokers,All We Know,"1,601,067"
24,25,Hailee Steinfeld,Starving,"1,566,957"
25,26,Calvin Harris,My Way,"1,546,284"
26,27,Twenty One Pilots,Heathens,"1,483,106"
27,28,Shawn Mendes,Treat You Better,"1,385,283"
28,29,Alessia Cara,Scars To Your Beautiful,"1,375,531"
29,30,The Vamps,All Night,"1,366,915"
30,31,The Chainsmokers,Don't Let Me Down,"1,354,741"
31,32,Zara Larsson,I Would Like,"1,330,073"
32,33,Sage The Gemini,Now and Later,"1,318,417"
33,34,Robin Schulz,Shed a Light,"1,316,213"
34,35,Alok,Hear Me Now,"1,312,991"
35,36,John Legend,Love Me Now,"1,304,953"
36,37,Jonas Blue,By Your Side,"1,274,284"
37,38,Nevada,The Mack,"1,258,202"
38,39,CNCO,Reggaetón Lento (Bailemos),"1,252,160"
39,40,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","1,214,509"
40,41,Alan Walker,Alone,"1,212,713"
41,42,Alessia Cara,"How Far I'll Go - From ""Moana""","1,182,473"
42,43,Sia,Cheap Thrills,"1,151,762"
43,44,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),"1,137,600"
44,45,Aminé,Caroline,"1,135,396"
45,46,DRAM,Broccoli (feat. Lil Yachty),"1,101,242"
46,47,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,"1,088,545"
47,48,Sia,The Greatest,"1,085,493"
48,49,Ed Sheeran,Photograph,"1,074,090"
49,50,J Balvin,Safari,"1,049,768"
50,51,Calvin Harris,This Is What You Came For,"999,581"
51,52,Ricky Martin,Vente Pa' Ca,"999,056"
52,53,Zion & Lennox,Otra vez (feat. J Balvin),"991,155"
53,54,Big Sean,Bounce Back,"982,349"
54,55,Martin Jensen,Solo Dance,"962,233"
55,56,NEIKED,Sexual,"907,294"
56,57,The Weeknd,Party Monster,"906,828"
57,58,Ed Sheeran,Thinking out Loud,"887,313"
58,59,J. Cole,Deja Vu,"880,195"
59,60,Rag'n'Bone Man,Human,"872,842"
60,61,Jonas Blue,Perfect Strangers,"861,122"
61,62,Noah Cyrus,Make Me (Cry),"829,300"
62,63,Drake,Too Good,"820,550"
63,64,Twenty One Pilots,Ride,"815,607"
64,65,Adele,Water Under the Bridge,"815,516"
65,66,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),"814,854"
66,67,Snakehips,Don't Leave,"791,673"
67,68,Jon Bellion,All Time Low,"783,499"
68,69,Twenty One Pilots,Stressed Out,"772,864"
69,70,The Chainsmokers,Setting Fires,"771,755"
70,71,gnash,"i hate u, i love u (feat. olivia o'brien)","762,035"
71,72,Desiigner,Panda,"761,635"
72,73,Alan Walker,Faded,"760,661"
73,74,Luke Christopher,Lot to Learn,"756,703"
74,75,Justin Bieber,Sorry,"749,050"
75,76,Rihanna,Work,"743,818"
76,77,Lil Wayne,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","735,225"
77,78,Cashmere Cat,Trust Nobody (feat. Selena Gomez & Tory Lanez),"733,425"
78,79,Drake,Controlla,"729,144"
79,80,Justin Bieber,Love Yourself,"728,060"
80,81,Rob $tone,Chill Bill,"724,954"
81,82,Petit Biscuit,Sunset Lover,"721,673"
82,83,21 Savage,X (feat. Future),"715,195"
83,84,Coldplay,Hymn for the Weekend - Seeb Remix,"708,708"
84,85,Ed Sheeran,The A Team,"698,045"
85,86,Mike Perry,The Ocean (feat. Shy Martin),"692,486"
86,87,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,"681,606"
87,88,Vice,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),"675,757"
88,89,Bruno Mars,Versace on the Floor,"673,279"
89,90,Drake,Sneakin’,"669,914"
90,91,FRENSHIP,Capsize,"662,554"
91,92,Rihanna,Needed Me,"661,858"
92,93,Sebastian Yatra,Traicionera,"659,929"
93,94,Little Mix,Shout Out to My Ex,"659,083"
94,95,Carlos Vives,La Bicicleta,"653,198"
95,96,MC G15,Deu Onda,"646,713"
96,97,The Weeknd,Sidewalks,"642,778"
97,98,Bebe Rexha,I Got You,"641,589"
98,99,DNCE,Cake By The Ocean,"636,765"
99,100,21 Savage,No Heart,"629,666"
100,101,Childish Gambino,Redbone,"615,534"
101,102,Hearts & Colors,Lighthouse - Andrelli Remix,"612,502"
102,103,Lukas Graham,7 Years,"611,338"
103,104,KYLE,iSpy (feat. Lil Yachty),"610,414"
104,105,The Weeknd,Six Feet Under,"606,041"
105,106,The xx,Say Something Loving,"606,017"
106,107,AJR,Weak,"605,434"
107,108,Zay Hilfigerrr,Juju On That Beat (TZ Anthem),"598,164"
108,109,Ariana Grande,Into You,"592,569"
109,110,MØ,Final Song,"591,214"
110,111,Andy Grammer,Fresh Eyes,"585,202"
111,112,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,"579,295"
112,113,DJ Snake,Middle,"578,174"
113,114,Daddy Yankee,Shaky Shaky,"573,888"
114,115,IAmChino,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)","571,915"
115,116,Ozuna,Dile Que Tu Me Quieres,"571,642"
116,117,Sia,The Greatest,"569,193"
117,118,Adele,Send My Love (To Your New Lover),"567,705"
118,119,Lil Uzi Vert,You Was Right,"551,904"
119,120,Sia,Move Your Body - Single Mix,"550,009"
120,121,Niall Horan,This Town,"549,879"
121,122,Major Lazer,Lean On (feat. MØ & DJ Snake),"547,233"
122,123,Jonas Blue,Fast Car,"546,495"
123,124,Enrique Iglesias,DUELE EL CORAZON,"545,897"
124,125,G-Eazy,"Me, Myself & I","539,891"
125,126,Ed Sheeran,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""","537,195"
126,127,Young Thug,pick up the phone,"534,379"
127,128,Young M.A,OOOUUU,"532,784"
128,129,Rihanna,Love On The Brain,"532,321"
129,130,Galantis,Love on Me,"531,963"
130,131,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),"531,650"
131,132,San Holo,Light,"529,086"
132,133,G-Eazy,Some Kind Of Drug,"528,636"
133,134,Nause,Dynamite (feat. Pretty Sister),"527,503"
134,135,Calum Scott,Dancing On My Own,"526,138"
135,136,Tyga,Feel Me,"521,824"
136,137,Sean Paul,No Lie,"515,620"
137,138,Ed Sheeran,Don't,"513,638"
138,139,Cheat Codes,Sex,"512,788"
139,140,J. Cole,Neighbors,"511,950"
140,141,Adele,Hello,"511,223"
141,142,Piso 21,Me Llamas (feat. Maluma) - Remix,"500,739"
142,143,Zara Larsson,Ain't My Fault,"498,596"
143,144,Rae Sremmurd,Swang,"490,987"
144,145,Wisin,Vacaciones,"487,041"
145,146,Ed Sheeran,Give Me Love,"486,976"
146,147,The Chainsmokers,Roses,"483,765"
147,148,Zara Larsson,Lush Life,"479,224"
148,149,Shawn Mendes,Stitches,"475,852"
149,150,London Grammar,Rooting For You,"475,026"
150,151,ZAYN,PILLOWTALK,"475,010"
151,152,Dante Klein,Let Me Hold You (Turn Me On),"474,605"
152,153,Little Mix,Touch,"471,285"
153,154,The Weeknd,Reminder,"471,118"
154,155,DVBBS,Not Going Home,"470,805"
155,156,Ed Sheeran,Tenerife Sea,"469,838"
156,157,Justin Bieber,What Do You Mean?,"468,889"
157,158,JP Cooper,September Song,"468,404"
158,159,Maluma,Borro Cassette,"468,062"
159,160,State of Sound,Wake Up Where You Are,"465,328"
160,161,Chino & Nacho,Andas En Mi Cabeza,"465,279"
161,162,J. Cole,Immortal,"462,846"
162,163,Flume,Never Be Like You,"457,287"
163,164,Bruno Mars,That's What I Like,"451,784"
164,165,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack","450,005"
165,166,MiC LOWRY,Oh Lord,"448,845"
166,167,Drake,Hotline Bling,"446,758"
167,168,The Weeknd,Rockin’,"445,986"
168,169,James Hersey,Miss You,"445,677"
169,170,Galantis,No Money,"445,559"
170,171,The Weeknd,The Hills,"444,899"
171,172,James Bay,Let It Go,"443,812"
172,173,Maluma,Cuatro Babys,"437,366"
173,174,Drake,Jumpman,"437,083"
174,175,KREAM,Taped up Heart (feat. Clara Mae),"432,277"
175,176,The Weeknd,Die For You,"431,025"
176,177,J. Cole,No Role Modelz,"430,917"
177,178,Tove Lo,Cool Girl,"430,083"
178,179,Future,Low Life,"428,290"
179,180,Future,Used to This,"417,990"
180,181,Isaiah,It's Gotta Be You,"416,798"
181,182,Kiiara,Gold,"414,547"
182,183,Mura Masa,Love$ick,"409,578"
183,184,Charly Black,Gyal You A Party Animal - Remix,"407,087"
184,185,The Weeknd,Can't Feel My Face,"404,342"
185,186,Marc E. Bassy,You & Me,"404,134"
186,187,Joel Adams,Please Don't Go,"399,619"
187,188,Lady Gaga,Million Reasons,"398,519"
188,189,David Guetta,Would I Lie to You - Radio Edit,"398,178"
189,190,Chris Brown,Party,"397,624"
190,191,Flume,Say It (feat. Tove Lo),"397,206"
191,192,Eminem,'Till I Collapse,"396,725"
192,193,Big Sean,Moves,"396,301"
193,194,Travis Scott,goosebumps,"395,664"
194,195,Rudimental,Lay It All on Me (feat. Ed Sheeran),"395,444"
195,196,Coldplay,Hymn for the Weekend,"394,271"
196,197,Anne-Marie,Alarm,"391,932"
197,198,The Weeknd,Secrets,"390,620"
198,199,Milky Chance,Cocoon,"388,463"
199,200,The Weeknd,True Colors,"384,871"
0,1,Ed Sheeran,Shape of You,"6,602,494"
1,2,Ed Sheeran,Castle on the Hill,"5,039,058"
2,3,The Weeknd,Starboy,"3,460,752"
3,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),"3,083,514"
4,5,The Chainsmokers,Closer,"2,998,374"
5,6,ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","2,795,586"
6,7,Maroon 5,Don't Wanna Know,"2,571,643"
7,8,DJ Snake,Let Me Love You,"2,477,080"
8,9,Drake,Fake Love,"2,440,886"
9,10,James Arthur,Say You Won't Let Go,"2,428,183"
10,11,The Weeknd,I Feel It Coming,"2,411,921"
11,12,Bruno Mars,24K Magic,"2,323,388"
12,13,Rae Sremmurd,Black Beatles,"2,194,177"
13,14,Shakira,Chantaje (feat. Maluma),"2,125,156"
14,15,Starley,Call On Me - Ryan Riback Extended Remix,"2,093,312"
15,16,Martin Garrix,In the Name of Love,"1,951,364"
16,17,Drake,One Dance,"1,914,426"
17,18,Migos,Bad and Boujee (feat. Lil Uzi Vert),"1,899,936"
18,19,Steve Aoki,Just Hold On,"1,887,106"
19,20,Major Lazer,Cold Water (feat. Justin Bieber & MØ),"1,851,331"
20,21,Ariana Grande,Side To Side,"1,813,605"
21,22,Machine Gun Kelly,Bad Things (with Camila Cabello),"1,730,739"
22,23,Shawn Mendes,Mercy,"1,583,771"
23,24,The Chainsmokers,All We Know,"1,541,275"
24,25,Calvin Harris,My Way,"1,506,554"
25,26,Hailee Steinfeld,Starving,"1,480,406"
26,27,Twenty One Pilots,Heathens,"1,437,591"
27,28,Shawn Mendes,Treat You Better,"1,363,274"
28,29,The Vamps,All Night,"1,359,300"
29,30,Zara Larsson,I Would Like,"1,351,504"
30,31,Alessia Cara,Scars To Your Beautiful,"1,337,969"
31,32,The Chainsmokers,Don't Let Me Down,"1,334,125"
32,33,Robin Schulz,Shed a Light,"1,326,697"
33,34,Alok,Hear Me Now,"1,325,681"
34,35,Sage The Gemini,Now and Later,"1,324,442"
35,36,CNCO,Reggaetón Lento (Bailemos),"1,307,569"
36,37,Jonas Blue,By Your Side,"1,285,756"
37,38,John Legend,Love Me Now,"1,278,011"
38,39,Alan Walker,Alone,"1,218,111"
39,40,Nevada,The Mack,"1,217,616"
40,41,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","1,200,371"
41,42,Alessia Cara,"How Far I'll Go - From ""Moana""","1,166,820"
42,43,Ed Sheeran,Photograph,"1,132,346"
43,44,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),"1,119,953"
44,45,Aminé,Caroline,"1,113,734"
45,46,Sia,Cheap Thrills,"1,103,113"
46,47,J Balvin,Safari,"1,092,588"
47,48,DRAM,Broccoli (feat. Lil Yachty),"1,088,471"
48,49,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,"1,065,440"
49,50,Sia,The Greatest,"1,039,529"
50,51,Ricky Martin,Vente Pa' Ca,"978,488"
51,52,Zion & Lennox,Otra vez (feat. J Balvin),"963,308"
52,53,Martin Jensen,Solo Dance,"963,206"
53,54,Big Sean,Bounce Back,"944,598"
54,55,Rag'n'Bone Man,Human,"920,076"
55,56,Calvin Harris,This Is What You Came For,"909,640"
56,57,NEIKED,Sexual,"880,369"
57,58,Ed Sheeran,Thinking out Loud,"865,313"
58,59,The Weeknd,Party Monster,"833,450"
59,60,Jonas Blue,Perfect Strangers,"830,929"
60,61,Adele,Water Under the Bridge,"816,076"
61,62,Twenty One Pilots,Ride,"802,742"
62,63,J. Cole,Deja Vu,"802,544"
63,64,Noah Cyrus,Make Me (Cry),"801,946"
64,65,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),"797,174"
65,66,Drake,Too Good,"779,304"
66,67,Jon Bellion,All Time Low,"769,859"
67,68,Twenty One Pilots,Stressed Out,"758,103"
68,69,Luke Christopher,Lot to Learn,"754,339"
69,70,Desiigner,Panda,"752,853"
70,71,Alan Walker,Faded,"745,764"
71,72,gnash,"i hate u, i love u (feat. olivia o'brien)","742,959"
72,73,Petit Biscuit,Sunset Lover,"740,683"
73,74,The Chainsmokers,Setting Fires,"719,998"
74,75,Justin Bieber,Love Yourself,"718,428"
75,76,Rihanna,Work,"716,609"
76,77,Justin Bieber,Sorry,"715,986"
77,78,Ed Sheeran,The A Team,"712,783"
78,79,Lil Wayne,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","708,810"
79,80,Cashmere Cat,Trust Nobody (feat. Selena Gomez & Tory Lanez),"697,946"
80,81,Rob $tone,Chill Bill,"695,241"
81,82,Mike Perry,The Ocean (feat. Shy Martin),"692,067"
82,83,Sebastian Yatra,Traicionera,"682,990"
83,84,Drake,Controlla,"681,158"
84,85,Carlos Vives,La Bicicleta,"675,480"
85,86,Coldplay,Hymn for the Weekend - Seeb Remix,"675,173"
86,87,Little Mix,Shout Out to My Ex,"674,246"
87,88,21 Savage,X (feat. Future),"668,285"
88,89,Bruno Mars,Versace on the Floor,"657,364"
89,90,Bebe Rexha,I Got You,"651,512"
90,91,Vice,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),"651,130"
91,92,MC G15,Deu Onda,"644,871"
92,93,Zay Hilfigerrr,Juju On That Beat (TZ Anthem),"640,773"
93,94,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,"636,496"
94,95,Drake,Sneakin’,"629,809"
95,96,Rihanna,Needed Me,"619,050"
96,97,FRENSHIP,Capsize,"618,407"
97,98,DNCE,Cake By The Ocean,"618,302"
98,99,21 Savage,No Heart,"612,051"
99,100,Daddy Yankee,Shaky Shaky,"604,777"
100,101,Ozuna,Dile Que Tu Me Quieres,"599,877"
101,102,Lukas Graham,7 Years,"597,682"
102,103,Hearts & Colors,Lighthouse - Andrelli Remix,"597,350"
103,104,The Weeknd,Sidewalks,"592,827"
104,105,IAmChino,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)","592,374"
105,106,Childish Gambino,Redbone,"581,228"
106,107,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,"579,211"
107,108,KYLE,iSpy (feat. Lil Yachty),"577,071"
108,109,Andy Grammer,Fresh Eyes,"576,037"
109,110,Ariana Grande,Into You,"573,130"
110,111,DJ Snake,Middle,"562,582"
111,112,Sean Paul,No Lie,"558,662"
112,113,AJR,Weak,"558,265"
113,114,MØ,Final Song,"557,240"
114,115,The Weeknd,Six Feet Under,"556,474"
115,116,Adele,Send My Love (To Your New Lover),"549,049"
116,117,Galantis,Love on Me,"548,327"
117,118,Jonas Blue,Fast Car,"546,583"
118,119,Enrique Iglesias,DUELE EL CORAZON,"543,018"
119,120,Sia,The Greatest,"538,942"
120,121,Lil Uzi Vert,You Was Right,"529,907"
121,122,Calum Scott,Dancing On My Own,"528,253"
122,123,Niall Horan,This Town,"527,942"
123,124,Piso 21,Me Llamas (feat. Maluma) - Remix,"526,683"
124,125,Major Lazer,Lean On (feat. MØ & DJ Snake),"526,317"
125,126,Little Mix,Touch,"524,241"
126,127,G-Eazy,"Me, Myself & I","524,239"
127,128,Ed Sheeran,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""","520,721"
128,129,Wisin,Vacaciones,"518,486"
129,130,Nause,Dynamite (feat. Pretty Sister),"518,116"
130,131,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),"513,901"
131,132,Young Thug,pick up the phone,"512,460"
132,133,Young M.A,OOOUUU,"509,926"
133,134,Cheat Codes,Sex,"505,437"
134,135,Rihanna,Love On The Brain,"504,929"
135,136,G-Eazy,Some Kind Of Drug,"502,638"
136,137,Ed Sheeran,Don't,"497,597"
137,138,Adele,Hello,"487,706"
138,139,Snakehips,Don't Leave,"486,685"
139,140,Ed Sheeran,Give Me Love,"485,582"
140,141,Maluma,Borro Cassette,"485,444"
141,142,Chino & Nacho,Andas En Mi Cabeza,"483,409"
142,143,San Holo,Light,"476,208"
143,144,Rae Sremmurd,Swang,"473,002"
144,145,Zara Larsson,Lush Life,"471,187"
145,146,JP Cooper,September Song,"471,088"
146,147,State of Sound,Wake Up Where You Are,"465,110"
147,148,Shawn Mendes,Stitches,"463,846"
148,149,The Chainsmokers,Roses,"463,183"
149,150,Zara Larsson,Ain't My Fault,"459,397"
150,151,James Hersey,Miss You,"458,180"
151,152,Justin Bieber,What Do You Mean?,"456,022"
152,153,Ed Sheeran,Tenerife Sea,"450,529"
153,154,J. Cole,Neighbors,"447,511"
154,155,ZAYN,PILLOWTALK,"443,448"
155,156,DVBBS,Not Going Home,"441,621"
156,157,Drake,Hotline Bling,"436,176"
157,158,Maluma,Cuatro Babys,"435,669"
158,159,Dante Klein,Let Me Hold You (Turn Me On),"434,464"
159,160,Galantis,No Money,"432,250"
160,161,Bruno Mars,That's What I Like,"429,466"
161,162,MiC LOWRY,Oh Lord,"428,914"
162,163,The Weeknd,Reminder,"426,653"
163,164,Charly Black,Gyal You A Party Animal - Remix,"426,376"
164,165,Drake,Jumpman,"425,343"
165,166,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack","424,874"
166,167,KREAM,Taped up Heart (feat. Clara Mae),"422,319"
167,168,Isaiah,It's Gotta Be You,"421,452"
168,169,The Weeknd,The Hills,"420,469"
169,170,James Bay,Let It Go,"415,917"
170,171,Flume,Never Be Like You,"414,073"
171,172,Milky Chance,Cocoon,"408,438"
172,173,Mura Masa,Love$ick,"406,411"
173,174,Future,Low Life,"403,832"
174,175,The Weeknd,Rockin’,"403,084"
175,176,David Guetta,Would I Lie to You - Radio Edit,"403,039"
176,177,Kiiara,Gold,"401,741"
177,178,Future,Used to This,"398,215"
178,179,J. Cole,No Role Modelz,"396,023"
179,180,Joel Adams,Please Don't Go,"395,674"
180,181,Tove Lo,Cool Girl,"394,760"
181,182,J. Cole,Immortal,"388,761"
182,183,Rudimental,Lay It All on Me (feat. Ed Sheeran),"388,320"
183,184,Lady Gaga,Million Reasons,"387,874"
184,185,The Weeknd,Die For You,"387,765"
185,186,Farruko,Chillax (feat. Ky-Mani Marley),"387,422"
186,187,The Weeknd,Can't Feel My Face,"385,452"
187,188,Marc E. Bassy,You & Me,"384,477"
188,189,Flo Rida,Cake - Challenge Version,"384,375"
189,190,Coldplay,Hymn for the Weekend,"381,364"
190,191,Anne-Marie,Alarm,"370,889"
191,192,Passenger,Let Her Go,"370,144"
192,193,Flume,Say It (feat. Tove Lo),"369,817"
193,194,Travis Scott,goosebumps,"368,170"
194,195,Big Sean,Moves,"366,932"
195,196,John Legend,All of Me,"366,521"
196,197,Eminem,'Till I Collapse,"365,311"
197,198,Don Omar,Te Quiero Pa´Mi,"365,226"
198,199,Chris Brown,Party,"364,471"
199,200,Ed Sheeran,Kiss Me,"361,708"
0,1,Ed Sheeran,Shape of You,"6,557,531"
1,2,Ed Sheeran,Castle on the Hill,"4,584,668"
2,3,The Weeknd,Starboy,"3,127,938"
3,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),"2,802,693"
4,5,The Chainsmokers,Closer,"2,697,878"
5,6,ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","2,658,820"
6,7,James Arthur,Say You Won't Let Go,"2,371,671"
7,8,Maroon 5,Don't Wanna Know,"2,339,709"
8,9,Drake,Fake Love,"2,288,806"
9,10,DJ Snake,Let Me Love You,"2,197,149"
10,11,The Weeknd,I Feel It Coming,"2,183,331"
11,12,Bruno Mars,24K Magic,"2,070,404"
12,13,Rae Sremmurd,Black Beatles,"1,934,944"
13,14,Starley,Call On Me - Ryan Riback Extended Remix,"1,912,818"
14,15,Shakira,Chantaje (feat. Maluma),"1,897,499"
15,16,Migos,Bad and Boujee (feat. Lil Uzi Vert),"1,746,914"
16,17,Steve Aoki,Just Hold On,"1,742,116"
17,18,Drake,One Dance,"1,703,538"
18,19,Martin Garrix,In the Name of Love,"1,670,391"
19,20,Machine Gun Kelly,Bad Things (with Camila Cabello),"1,667,236"
20,21,Major Lazer,Cold Water (feat. Justin Bieber & MØ),"1,663,606"
21,22,Ariana Grande,Side To Side,"1,637,378"
22,23,Shawn Mendes,Mercy,"1,498,777"
23,24,The Chainsmokers,All We Know,"1,425,231"
24,25,Hailee Steinfeld,Starving,"1,373,097"
25,26,Calvin Harris,My Way,"1,331,114"
26,27,Twenty One Pilots,Heathens,"1,311,680"
27,28,The Vamps,All Night,"1,276,266"
28,29,Alessia Cara,Scars To Your Beautiful,"1,253,173"
29,30,Shawn Mendes,Treat You Better,"1,241,574"
30,31,Zara Larsson,I Would Like,"1,240,521"
31,32,Sage The Gemini,Now and Later,"1,224,768"
32,33,Robin Schulz,Shed a Light,"1,202,866"
33,34,John Legend,Love Me Now,"1,198,379"
34,35,Alok,Hear Me Now,"1,189,979"
35,36,The Chainsmokers,Don't Let Me Down,"1,188,340"
36,37,Jonas Blue,By Your Side,"1,178,558"
37,38,CNCO,Reggaetón Lento (Bailemos),"1,168,508"
38,39,Alessia Cara,"How Far I'll Go - From ""Moana""","1,144,958"
39,40,Ed Sheeran,Photograph,"1,129,823"
40,41,Alan Walker,Alone,"1,092,498"
41,42,Nevada,The Mack,"1,081,113"
42,43,Aminé,Caroline,"1,057,720"
43,44,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","1,043,194"
44,45,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),"1,027,925"
45,46,DRAM,Broccoli (feat. Lil Yachty),"1,011,529"
46,47,J Balvin,Safari,"972,292"
47,48,Sia,Cheap Thrills,"971,230"
48,49,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,"939,812"
49,50,Sia,The Greatest,"917,189"
50,51,Big Sean,Bounce Back,"888,064"
51,52,Martin Jensen,Solo Dance,"873,725"
52,53,Rag'n'Bone Man,Human,"834,167"
53,54,Ricky Martin,Vente Pa' Ca,"825,812"
54,55,Ed Sheeran,Thinking out Loud,"824,571"
55,56,Zion & Lennox,Otra vez (feat. J Balvin),"813,799"
56,57,Jon Bellion,All Time Low,"774,975"
57,58,The Weeknd,Party Monster,"772,591"
58,59,NEIKED,Sexual,"767,952"
59,60,Noah Cyrus,Make Me (Cry),"766,945"
60,61,Adele,Water Under the Bridge,"766,064"
61,62,Calvin Harris,This Is What You Came For,"765,293"
62,63,Twenty One Pilots,Ride,"735,282"
63,64,J. Cole,Deja Vu,"733,262"
64,65,Jonas Blue,Perfect Strangers,"731,390"
65,66,Drake,Too Good,"723,730"
66,67,gnash,"i hate u, i love u (feat. olivia o'brien)","705,715"
67,68,Luke Christopher,Lot to Learn,"705,506"
68,69,Petit Biscuit,Sunset Lover,"704,249"
69,70,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),"698,900"
70,71,Ed Sheeran,The A Team,"688,081"
71,72,Twenty One Pilots,Stressed Out,"685,694"
72,73,Alan Walker,Faded,"669,458"
73,74,Desiigner,Panda,"668,083"
74,75,Rob $tone,Chill Bill,"664,606"
75,76,The Chainsmokers,Setting Fires,"663,524"
76,77,Justin Bieber,Love Yourself,"653,521"
77,78,Lil Wayne,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","648,133"
78,79,Cashmere Cat,Trust Nobody (feat. Selena Gomez & Tory Lanez),"642,467"
79,80,Drake,Controlla,"637,368"
80,81,Justin Bieber,Sorry,"630,974"
81,82,Bruno Mars,Versace on the Floor,"628,892"
82,83,Rihanna,Work,"628,752"
83,84,21 Savage,X (feat. Future),"625,598"
84,85,Little Mix,Shout Out to My Ex,"619,574"
85,86,Mike Perry,The Ocean (feat. Shy Martin),"618,602"
86,87,Bebe Rexha,I Got You,"608,969"
87,88,Sebastian Yatra,Traicionera,"601,725"
88,89,Coldplay,Hymn for the Weekend - Seeb Remix,"596,029"
89,90,Carlos Vives,La Bicicleta,"593,598"
90,91,Vice,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),"591,375"
91,92,Drake,Sneakin’,"589,620"
92,93,Zay Hilfigerrr,Juju On That Beat (TZ Anthem),"579,117"
93,94,21 Savage,No Heart,"572,718"
94,95,Hearts & Colors,Lighthouse - Andrelli Remix,"566,488"
95,96,Rihanna,Needed Me,"565,286"
96,97,FRENSHIP,Capsize,"562,400"
97,98,KYLE,iSpy (feat. Lil Yachty),"557,432"
98,99,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,"554,643"
99,100,The Weeknd,Sidewalks,"553,740"
100,101,Childish Gambino,Redbone,"550,154"
101,102,Lukas Graham,7 Years,"550,146"
102,103,Andy Grammer,Fresh Eyes,"549,480"
103,104,AJR,Weak,"542,250"
104,105,MC G15,Deu Onda,"535,902"
105,106,DNCE,Cake By The Ocean,"535,890"
106,107,Niall Horan,This Town,"534,125"
107,108,Ozuna,Dile Que Tu Me Quieres,"533,230"
108,109,Daddy Yankee,Shaky Shaky,"524,787"
109,110,The Weeknd,Six Feet Under,"520,582"
110,111,IAmChino,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)","519,169"
111,112,Ariana Grande,Into You,"513,711"
112,113,Calum Scott,Dancing On My Own,"512,596"
113,114,DJ Snake,Middle,"511,854"
114,115,Ed Sheeran,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""","504,437"
115,116,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,"498,482"
116,117,Adele,Send My Love (To Your New Lover),"492,168"
117,118,Lil Uzi Vert,You Was Right,"489,387"
118,119,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),"488,923"
119,120,Rihanna,Love On The Brain,"487,266"
120,121,Jonas Blue,Fast Car,"485,312"
121,122,G-Eazy,Some Kind Of Drug,"481,251"
122,123,G-Eazy,"Me, Myself & I","479,471"
